2025-07-23 13:39:37.311 INFO [common.LoggingManager initialize] Logging system initialized
2025-07-23 13:39:37.342 INFO [client.ClientUI main] Starting Secure File Transfer Client application
2025-07-23 13:39:37.772 INFO [client.ClientUI lambda$main$25] Client UI initialized and displayed
2025-07-23 13:39:52.268 INFO [client.Client connect] Connected to server: localhost:9999
2025-07-23 13:39:52.270 INFO [common.LoggingManager logSecurity] [SECURITY] Established socket connection to localhost:9999
2025-07-23 13:39:52.270 INFO [common.LoggingManager logSecurity] [SECURITY] Creating user object with credentials for: Bob
2025-07-23 13:39:52.499 INFO [common.LoggingManager logSecurity] [SECURITY] Loading transfer history for user: Bob
2025-07-23 13:39:52.506 INFO [client.TransferHistory loadHistory] Loaded 2 transfer records from data/Bob_transfer_history.dat
2025-07-23 13:39:52.511 INFO [common.LoggingManager logTransfer] [TRANSFER:a99474ea-9c30-46cd-bc05-e081b7b9db0c] Loaded transfer record: File: Enterprice Software.pdf, Status: COMPLETED, From: Bob, To: Alice
2025-07-23 13:39:52.511 INFO [common.LoggingManager logTransfer] [TRANSFER:7c9933dd-ed5a-440d-a6bc-0d5bf0e6bd61] Loaded transfer record: File: Enterprice Software.pdf, Status: COMPLETED, From: Bob, To: Alice
2025-07-23 13:39:52.511 INFO [common.LoggingManager logSecurity] [SECURITY] Sending authentication request to server
2025-07-23 13:39:52.515 INFO [common.LoggingManager logSecurity] [SECURITY] Session token received: 257db5ec...
2025-07-23 13:39:52.516 INFO [common.LoggingManager logSecurity] [SECURITY] Session refresh timer started
2025-07-23 13:39:52.516 INFO [client.Client login] Logged in as: Bob
2025-07-23 13:39:52.517 INFO [common.LoggingManager logSecurity] [SECURITY] Authentication successful for user: Bob
2025-07-23 13:39:52.518 INFO [client.TransferHistory loadHistory] Loaded 2 transfer records from data/Bob_transfer_history.dat
2025-07-23 13:39:52.519 INFO [common.LoggingManager logTransfer] [TRANSFER:a99474ea-9c30-46cd-bc05-e081b7b9db0c] Loaded transfer record: File: Enterprice Software.pdf, Status: COMPLETED, From: Bob, To: Alice
2025-07-23 13:39:52.519 INFO [common.LoggingManager logTransfer] [TRANSFER:7c9933dd-ed5a-440d-a6bc-0d5bf0e6bd61] Loaded transfer record: File: Enterprice Software.pdf, Status: COMPLETED, From: Bob, To: Alice
2025-07-23 13:40:02.918 INFO [common.LoggingManager logSecurity] [SECURITY] Public key validation passed - RSA 2048 bits, exponent: 65537
2025-07-23 13:40:02.919 INFO [common.LoggingManager logSecurity] [SECURITY] Public key validation passed - RSA 2048 bits, exponent: 65537
2025-07-23 13:40:02.929 INFO [common.LoggingManager logSecurity] [SECURITY] Using validated public key for Alice, fingerprint: b46e6defaab9c2ed...
2025-07-23 13:40:15.693 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.694 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.694 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 17034be5...)
2025-07-23 13:40:15.694 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 756 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.707 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 757 of 847
2025-07-23 13:40:15.707 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.708 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.708 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 94009312...)
2025-07-23 13:40:15.708 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 757 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.720 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 758 of 847
2025-07-23 13:40:15.720 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.721 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.721 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 9796b637...)
2025-07-23 13:40:15.721 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 758 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.734 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 759 of 847
2025-07-23 13:40:15.734 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.735 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.735 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 7c6c0095...)
2025-07-23 13:40:15.735 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 759 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.748 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 760 of 847
2025-07-23 13:40:15.748 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.749 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.749 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: e4906f9b...)
2025-07-23 13:40:15.749 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 760 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.761 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 761 of 847
2025-07-23 13:40:15.762 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.763 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.763 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 1d294745...)
2025-07-23 13:40:15.763 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 761 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.775 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 762 of 847
2025-07-23 13:40:15.775 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.776 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.776 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 23e306b1...)
2025-07-23 13:40:15.776 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 762 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.788 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 763 of 847
2025-07-23 13:40:15.788 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.789 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.789 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 33a840f4...)
2025-07-23 13:40:15.789 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 763 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.802 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 764 of 847
2025-07-23 13:40:15.802 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.803 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.803 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 51e9fd33...)
2025-07-23 13:40:15.803 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 764 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.813 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 765 of 847
2025-07-23 13:40:15.813 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.815 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.815 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 525f2a4c...)
2025-07-23 13:40:15.815 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 765 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.827 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 766 of 847
2025-07-23 13:40:15.827 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.828 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.828 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 2dee9e48...)
2025-07-23 13:40:15.828 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 766 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.840 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 767 of 847
2025-07-23 13:40:15.840 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.841 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.841 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 13d58b26...)
2025-07-23 13:40:15.841 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 767 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.854 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 768 of 847
2025-07-23 13:40:15.854 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.855 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.855 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 33bfe446...)
2025-07-23 13:40:15.855 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 768 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.868 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 769 of 847
2025-07-23 13:40:15.868 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.869 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.869 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 0209d3da...)
2025-07-23 13:40:15.869 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 769 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.882 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 770 of 847
2025-07-23 13:40:15.882 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.883 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.883 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: e4933b68...)
2025-07-23 13:40:15.883 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 770 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.896 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 771 of 847
2025-07-23 13:40:15.896 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.897 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.897 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 6d0fe111...)
2025-07-23 13:40:15.897 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 771 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.910 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 772 of 847
2025-07-23 13:40:15.910 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.911 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.911 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 4522f6f3...)
2025-07-23 13:40:15.911 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 772 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.923 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 773 of 847
2025-07-23 13:40:15.923 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.925 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.925 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 49e83eb0...)
2025-07-23 13:40:15.925 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 773 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.936 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 774 of 847
2025-07-23 13:40:15.936 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.937 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.937 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 5c02da2e...)
2025-07-23 13:40:15.937 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 774 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.950 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 775 of 847
2025-07-23 13:40:15.950 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.951 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.951 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 08467754...)
2025-07-23 13:40:15.951 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 775 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.964 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 776 of 847
2025-07-23 13:40:15.964 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.965 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.965 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 32d094ff...)
2025-07-23 13:40:15.965 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 776 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.977 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 777 of 847
2025-07-23 13:40:15.977 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.978 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.978 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 817ff476...)
2025-07-23 13:40:15.978 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 777 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:15.990 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 778 of 847
2025-07-23 13:40:15.990 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:15.991 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:15.991 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: c13678de...)
2025-07-23 13:40:15.991 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 778 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:16.004 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 779 of 847
2025-07-23 13:40:16.004 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:16.005 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:16.005 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 240aee6b...)
2025-07-23 13:40:16.005 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 779 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:16.018 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 780 of 847
2025-07-23 13:40:16.018 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:16.019 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:16.019 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: aa77fd65...)
2025-07-23 13:40:16.019 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 780 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:16.029 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 781 of 847
2025-07-23 13:40:16.029 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:16.030 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:16.030 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 82613df5...)
2025-07-23 13:40:16.030 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 781 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:16.043 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 782 of 847
2025-07-23 13:40:16.043 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:16.044 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:16.044 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: b485eb24...)
2025-07-23 13:40:16.044 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 782 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:16.057 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 783 of 847
2025-07-23 13:40:16.057 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:16.058 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:16.058 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 32bbc7cc...)
2025-07-23 13:40:16.058 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 783 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
2025-07-23 13:40:16.071 INFO [common.LoggingManager logTransfer] [TRANSFER:bc51ed85-af09-40f9-bf44-4494271f6c1b] Sending chunk: Chunk 784 of 847
2025-07-23 13:40:16.071 INFO [common.LoggingManager logSecurity] [SECURITY] Created signable data: 4214 bytes from SecureMessage
2025-07-23 13:40:16.072 INFO [common.LoggingManager logSecurity] [SECURITY] Data signed successfully with SHA256withRSA (signature length: 256 bytes)
2025-07-23 13:40:16.072 INFO [common.LoggingManager logSecurity] [SECURITY] SecureMessage digitally signed by Bob (nonce: 56f295f1...)
2025-07-23 13:40:16.072 INFO [common.LoggingManager logSecurity] [SECURITY] Chunk 784 digitally signed by Bob for transfer bc51ed85-af09-40f9-bf44-4494271f6c1b
